comparison_id,comparison_label,date,total_cost_yuan_raw,contract_cost_yuan_raw,emergency_cost_yuan_raw,emergency_kwh_raw,energy_start_actual_kwh_raw,energy_end_actual_kwh_raw,total_cost_yuan_corrected,contract_cost_yuan_corrected,emergency_cost_yuan_corrected,emergency_kwh_corrected,energy_start_actual_kwh_corrected,energy_end_actual_kwh_corrected,raw_policy,corrected_policy,cash_gain_yuan,contract_cost_gain_yuan,emergency_cost_gain_yuan,emergency_energy_reduction_kwh,inventory_adjusted_daily_gain_yuan,cumulative_cash_gain_yuan,cumulative_inventory_adjusted_gain_yuan,day_result,month,is_main_evaluation
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-17,37966.36639115308,36101.09251667923,1865.2738744738551,270.43512227963816,6684.6445828483465,6729.317090957906,37509.290098375626,36330.70182238524,1178.5882759903852,171.99968671721416,6692.732214984044,6710.446558756829,fixed_raw,fixed_w28,457.0762927774558,-229.6093057060134,686.6855984834699,98.435435562424,438.48654920951424,3674.0437943312645,3661.0310999123767,corrected_lower_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-18,14482.061931568653,13368.203095541809,1113.858836026844,236.2679331152669,6729.317090957906,6777.745790701591,14677.05184960268,14142.95244801618,534.0994015865002,118.800719167269,6710.446558756829,6758.875258500515,fixed_raw,fixed_w28,-194.98991803402714,-774.7493524743713,579.7594344403439,117.46721394799792,-194.98991803402714,3479.0538762972374,3466.0411818783496,corrected_higher_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-19,14335.666444108221,13057.538525312246,1278.1279187959756,258.9662483630788,6777.745790701591,6659.153818735582,14491.34251595683,13770.619115966156,720.7233999906756,146.02844696397034,6758.875258500515,6640.283286534505,fixed_raw,fixed_w28,-155.67607184860935,-713.0805906539099,557.4045188053,112.93780139910848,-155.67607184860935,3323.377804448628,3310.36511002974,corrected_higher_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-20,34404.9049752512,34275.246271328244,129.65870392295204,18.586396777946106,6659.153818735582,6671.765789082717,35370.83378146715,35099.45764873614,271.37613273100294,55.57891735154262,6640.283286534505,6758.875607978421,fixed_raw,fixed_w28,-965.9288062159467,-824.2113774078971,-141.7174288080509,-36.992520573596515,-892.8471406575065,2357.4489982326813,2417.517969372234,corrected_higher_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-21,35708.34669814002,34066.526430137455,1641.820268002565,267.0876830498855,6671.765789082717,6571.620734284447,34317.96644848858,33449.61662998487,868.3498185037115,156.21175852310046,6758.875607978421,6658.730553180151,fixed_raw,fixed_w28,1390.38024965144,616.9098001525854,773.4704494988534,110.87592452678507,1390.38024965144,3747.8292478841213,3807.898219023674,corrected_lower_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-22,35612.70013076199,34846.23956020273,766.4605705592553,131.8543652720364,6571.620734284447,6333.212535616637,35040.87468947817,35013.332937863175,27.541751614994592,5.580336665990192,6658.730553180151,6420.322354512341,fixed_raw,fixed_w28,571.8254412838141,-167.09337766044337,738.9188189442607,126.27402860604622,571.8254412838141,4319.654689167935,4379.723660307488,corrected_lower_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-23,35102.054703914415,34296.00131615767,806.0533877567402,124.49353844507573,6333.212535616637,6448.447957459263,35020.266575015485,35020.266575015485,0.0,0.0,6420.322354512341,6527.978403506422,fixed_raw,fixed_w28,81.78812889893015,-724.265258857813,806.0533877567402,124.49353844507573,76.56156391846257,4401.442818066866,4456.2852242259505,corrected_lower_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-24,33657.63549174361,32152.24848729316,1505.387004450447,250.65559483164435,6448.447957459263,6406.606019941431,33279.55484013241,32732.00501498788,547.5498251445304,113.35095330269992,6527.978403506422,6486.13646598859,fixed_raw,fixed_w28,378.08065161119885,-579.7565276947207,957.8371793059166,137.30464152894444,378.08065161119885,4779.523469678064,4834.365875837149,corrected_lower_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-25,14927.645881189641,12170.053109217426,2757.5927719722154,533.2983353900015,6406.606019941431,6086.5618584929,14149.20393047414,12274.605065176422,1874.5988652977169,384.54418380269766,6486.13646598859,6151.390074865413,fixed_raw,fixed_w28,778.4419507155017,-104.55195595899568,882.9939066744985,148.75415158730385,768.3036239320338,5557.965420393566,5602.669499769183,corrected_lower_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-26,14802.895229471402,12669.341688689728,2133.5535407816747,434.11561003723534,6086.5618584929,5890.11521923523,14443.491047657822,13090.137775493287,1353.3532721645347,280.8143472396147,6151.390074865413,5954.9434356077445,fixed_raw,fixed_w28,359.40418181357927,-420.79608680355886,780.20026861714,153.30126279762067,359.4041818135799,5917.369602207145,5962.073681582763,corrected_lower_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-27,36912.25313647118,34457.0845038659,2455.168632605286,370.6318710680232,5890.11521923523,5917.799434859485,36083.08920823565,34695.95924635574,1387.1299618799067,217.5299973975274,5954.9434356077445,5983.441567973286,fixed_raw,fixed_w28,829.1639282355318,-238.87474248983926,1068.0386707253792,153.1018736704958,829.7251869071962,6746.533530442677,6791.798868489959,corrected_lower_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-28,38379.27916900524,37572.47365681714,806.8055121880932,135.3000535022046,5917.799434859485,6019.0245342044545,38095.11230080713,38095.11230080713,0.0,0.0,5983.441567973286,6109.142166508924,fixed_raw,fixed_w28,284.16686819811,-522.638643989987,806.8055121880932,135.3000535022046,301.0446217412632,7030.700398640787,7092.843490231222,corrected_lower_cost,2025-04,True
fixed_w28_vs_raw,Fixed price: 28-day correction vs raw PV,2025-04-29,35224.76961155978,32649.145356826997,2575.6242547327793,369.2121924788961,6019.0245342044545,6314.999272363793,34209.279663576395,32782.40336017522,1426.8763034011731,204.54075450131495,6109.142166508924,6405.116904668263,fixed_raw,fixed_w28,1015.4899479833839,-133.25800334822634,1148.7479513316061,164.67143797758115,1015.4899479833839,8046.190346624171,8108.333438214606,corrected_lower_cost,2025-04,True
