candidate,reference,date,saving_yuan
q3_raw,old_q3_raw,2025-08-22,5399.051520625315
q3_raw,old_q3_raw,2025-08-23,1240.5278743267845
q3_raw,old_q3_raw,2025-08-24,-2746.0208557348087
q3_raw,old_q3_raw,2025-08-25,-2187.189739149253
q3_raw,old_q3_raw,2025-08-26,-1678.2221191260905
q3_raw,old_q3_raw,2025-08-27,454.0129426922431
q3_raw,old_q3_raw,2025-08-28,2234.03439898997
q3_raw,old_q3_raw,2025-08-29,-2164.693432548109
q3_raw,old_q3_raw,2025-08-30,371.25498685600905
q3_raw,old_q3_raw,2025-08-31,102.42381438165467
q3_raw,old_q3_raw,2025-09-01,-3577.192129492185
q3_raw,old_q3_raw,2025-09-02,557.4361747565999
q3_raw,old_q3_raw,2025-09-03,-1679.0620241553916
q3_raw,old_q3_raw,2025-09-04,-2495.666643743207
q3_raw,old_q3_raw,2025-09-05,-22.07582273024309
q3_raw,old_q3_raw,2025-09-06,-625.6232043630589
q3_raw,old_q3_raw,2025-09-07,-598.3378625777841
q3_raw,old_q3_raw,2025-09-08,8345.686725181207
q3_raw,old_q3_raw,2025-09-09,3282.955943930494
q3_raw,old_q3_raw,2025-09-10,5264.617812233606
q3_raw,old_q3_raw,2025-09-11,2237.517013874698
q3_raw,old_q3_raw,2025-09-12,5359.862814019514
q3_raw,old_q3_raw,2025-09-13,2563.031468151421
q3_raw,old_q3_raw,2025-09-14,3331.221809891831
q3_raw,old_q3_raw,2025-09-15,4993.738460303874
q3_raw,old_q3_raw,2025-09-16,2624.5287041508636
q3_raw,old_q3_raw,2025-09-17,1473.0082224204743
q3_raw,old_q3_raw,2025-09-18,4346.059649860195
q3_raw,old_q3_raw,2025-09-19,2681.1519955608965
q3_raw,old_q3_raw,2025-09-20,3615.1028416525114
q3_raw,old_q3_raw,2025-09-21,-20.483463019685587
q3_raw,old_q3_raw,2025-09-22,3517.3552530411544
q3_raw,old_q3_raw,2025-09-23,2122.2046933328384
q3_raw,old_q3_raw,2025-09-24,3839.277713977186
q3_raw,old_q3_raw,2025-09-25,1376.7612640396983
q3_raw,old_q3_raw,2025-09-26,2774.9379572107864
q3_raw,old_q3_raw,2025-09-27,5839.8142091217305
q3_raw,old_q3_raw,2025-09-28,1474.987112793715
q3_raw,old_q3_raw,2025-09-29,6331.615942091739
q3_raw,old_q3_raw,2025-09-30,393.41876393523125
q3_raw,old_q3_raw,2025-10-01,-3466.9333328606663
q3_raw,old_q3_raw,2025-10-02,-2015.8664914538967
q3_raw,old_q3_raw,2025-10-03,1825.1413944282776
q3_raw,old_q3_raw,2025-10-04,-88.98610224651566
q3_raw,old_q3_raw,2025-10-05,-666.9832212219771
q3_raw,old_q3_raw,2025-10-06,-420.15955354605103
q3_raw,old_q3_raw,2025-10-07,-1031.2799781312642
q3_raw,old_q3_raw,2025-10-08,4689.013605410852
q3_raw,old_q3_raw,2025-10-09,3023.588510858637
q3_raw,old_q3_raw,2025-10-10,3931.4761415785433
q3_raw,old_q3_raw,2025-10-11,2101.0463387324235
q3_raw,old_q3_raw,2025-10-12,2314.2949626468326
q3_raw,old_q3_raw,2025-10-13,3088.140803939874
q3_raw,old_q3_raw,2025-10-14,2934.5926371958412
q3_raw,old_q3_raw,2025-10-15,1175.0037289967586
q3_raw,old_q3_raw,2025-10-16,2426.2708908741915
q3_raw,old_q3_raw,2025-10-17,3142.8153729735786
q3_raw,old_q3_raw,2025-10-18,-239.0363028005413
q3_raw,old_q3_raw,2025-10-19,3062.017298153776
q3_raw,old_q3_raw,2025-10-20,-509.5324388639783
q3_raw,old_q3_raw,2025-10-21,-956.8349062444468
q3_raw,old_q3_raw,2025-10-22,2162.8967855535375
q3_raw,old_q3_raw,2025-10-23,1.1049710923907696
q3_raw,old_q3_raw,2025-10-24,4117.355912734398
q3_raw,old_q3_raw,2025-10-25,3279.764201056587
q3_raw,old_q3_raw,2025-10-26,1205.8775490943153
q3_raw,old_q3_raw,2025-10-27,1211.8580886508425
q3_raw,old_q3_raw,2025-10-28,2649.2757021113794
q3_raw,old_q3_raw,2025-10-29,1373.0201962366045
q3_raw,old_q3_raw,2025-10-30,2894.0140313995726
q3_raw,old_q3_raw,2025-10-31,259.1135591296297
q3_raw,old_q3_raw,2025-11-01,-391.75870439163555
q3_raw,old_q3_raw,2025-11-02,2146.0956635556213
q3_raw,old_q3_raw,2025-11-03,-941.7742541598855
q3_raw,old_q3_raw,2025-11-04,1999.5145846914675
q3_raw,old_q3_raw,2025-11-05,-711.844122389055
q3_raw,old_q3_raw,2025-11-06,1152.7228937053587
q3_raw,old_q3_raw,2025-11-07,98.92550966005729
q3_raw,old_q3_raw,2025-11-08,-437.9179872698696
q3_raw,old_q3_raw,2025-11-09,-477.79442697108607
q3_raw,old_q3_raw,2025-11-10,962.4360189276995
q3_raw,old_q3_raw,2025-11-11,-1524.8615827744507
q3_raw,old_q3_raw,2025-11-12,402.23159089820547
q3_raw,old_q3_raw,2025-11-13,2332.9623824165683
q3_raw,old_q3_raw,2025-11-14,-488.61617920907156
q3_raw,old_q3_raw,2025-11-15,-1049.9232675958774
q3_raw,old_q3_raw,2025-11-16,329.9910300620395
q3_raw,old_q3_raw,2025-11-17,-109.66742862691899
q3_raw,old_q3_raw,2025-11-18,432.8276797817016
q3_raw,old_q3_raw,2025-11-19,357.12784926623135
q3_raw,old_q3_raw,2025-11-20,396.44713209341717
q3_raw,old_q3_raw,2025-11-21,-812.0806392805025
q3_raw,old_q3_raw,2025-11-22,-1206.4991660521227
q3_raw,old_q3_raw,2025-11-23,-603.4901152347156
q3_raw,old_q3_raw,2025-11-24,2349.1242670795837
q3_raw,old_q3_raw,2025-11-25,-2079.0979854368707
q3_raw,old_q3_raw,2025-11-26,-1221.7508363716333
q3_raw,old_q3_raw,2025-11-27,-631.2716386060492
q3_raw,old_q3_raw,2025-11-28,1255.8566559368119
q3_raw,old_q3_raw,2025-11-29,-2356.142430713204
q3_raw,old_q3_raw,2025-11-30,204.38636649526597
q3_raw,old_q3_raw,2025-12-01,3347.3462226886913
q3_raw,old_q3_raw,2025-12-02,3582.3916074812587
q3_raw,old_q3_raw,2025-12-03,4002.0883844315686
q3_raw,old_q3_raw,2025-12-04,3376.314767872813
q3_raw,old_q3_raw,2025-12-05,3384.222537123369
q3_raw,old_q3_raw,2025-12-06,7178.673263544024
q3_raw,old_q3_raw,2025-12-07,9040.42321969886
q3_raw,old_q3_raw,2025-12-08,-3362.451014202976
q3_raw,old_q3_raw,2025-12-09,-2012.1995889440586
q3_raw,old_q3_raw,2025-12-10,-2453.230119827771
q3_raw,old_q3_raw,2025-12-11,-2587.766595885798
q3_raw,old_q3_raw,2025-12-12,-422.10837326043475
q3_raw,old_q3_raw,2025-12-13,-2682.4178484677723
q3_raw,old_q3_raw,2025-12-14,126.79281821283075
q3_raw,old_q3_raw,2025-12-15,-495.8026853653719
q3_raw,old_q3_raw,2025-12-16,-2629.201117241675
q3_raw,old_q3_raw,2025-12-17,-1976.2982352957406
q3_raw,old_q3_raw,2025-12-18,-1738.5877463298239
q3_raw,old_q3_raw,2025-12-19,-907.9114644163128
q3_raw,old_q3_raw,2025-12-20,-2878.195171694839
q3_raw,old_q3_raw,2025-12-21,-1200.4119249953364
q3_raw,old_q3_raw,2025-12-22,-893.6583416425055
q3_raw,old_q3_raw,2025-12-23,-1531.2130638764356
q3_raw,old_q3_raw,2025-12-24,-496.9281984087065
q3_raw,old_q3_raw,2025-12-25,35.766909690370085
q3_raw,old_q3_raw,2025-12-26,-1689.812273515723
q3_raw,old_q3_raw,2025-12-27,-1813.4669379546285
q3_raw,old_q3_raw,2025-12-28,-1414.3486411348786
q3_raw,old_q3_raw,2025-12-29,-1508.931103091425
q3_raw,old_q3_raw,2025-12-30,-1992.0889357716587
q3_raw,old_q3_raw,2025-12-31,-2052.6540369796567
q3_w28,old_q3_w28,2025-02-01,1129.7658959358632
q3_w28,old_q3_w28,2025-02-02,-1320.8941656618772
q3_w28,old_q3_w28,2025-02-03,-821.3735137035692
q3_w28,old_q3_w28,2025-02-04,-956.4101838364513
q3_w28,old_q3_w28,2025-02-05,639.734204592598
q3_w28,old_q3_w28,2025-02-06,-898.9022940871218
q3_w28,old_q3_w28,2025-02-07,-670.7841102114144
q3_w28,old_q3_w28,2025-02-08,1533.4237941027932
q3_w28,old_q3_w28,2025-02-09,-353.7797247492708
q3_w28,old_q3_w28,2025-02-10,-731.7235266011558
q3_w28,old_q3_w28,2025-02-11,1358.1895865012848
q3_w28,old_q3_w28,2025-02-12,1444.2865039504686
q3_w28,old_q3_w28,2025-02-13,333.64539669509395
q3_w28,old_q3_w28,2025-02-14,1133.6828459463286
q3_w28,old_q3_w28,2025-02-15,1355.556969158035
q3_w28,old_q3_w28,2025-02-16,3151.4098054864953
q3_w28,old_q3_w28,2025-02-17,2121.019764144745
q3_w28,old_q3_w28,2025-02-18,2095.2890390920948
q3_w28,old_q3_w28,2025-02-19,3664.617548043534
q3_w28,old_q3_w28,2025-02-20,643.2953341801403
q3_w28,old_q3_w28,2025-02-21,550.0111969935133
q3_w28,old_q3_w28,2025-02-22,468.60681912688597
q3_w28,old_q3_w28,2025-02-23,1607.9959922023118
q3_w28,old_q3_w28,2025-02-24,219.72719956217043
q3_w28,old_q3_w28,2025-02-25,401.5025300547495
q3_w28,old_q3_w28,2025-02-26,1166.287257266944
q3_w28,old_q3_w28,2025-02-27,2907.454326495732
q3_w28,old_q3_w28,2025-02-28,1556.286642741372
q3_w28,old_q3_w28,2025-03-01,102.26564590836279
q3_w28,old_q3_w28,2025-03-02,-300.15064465808973
q3_w28,old_q3_w28,2025-03-03,939.6673977465616
q3_w28,old_q3_w28,2025-03-04,1059.1089776222143
q3_w28,old_q3_w28,2025-03-05,1626.8133732317292
q3_w28,old_q3_w28,2025-03-06,-265.72737875393796
q3_w28,old_q3_w28,2025-03-07,-605.7478935239633
q3_w28,old_q3_w28,2025-03-08,563.1358899363513
q3_w28,old_q3_w28,2025-03-09,354.2836789044886
q3_w28,old_q3_w28,2025-03-10,740.2982316045309
q3_w28,old_q3_w28,2025-03-11,1095.0237529771475
q3_w28,old_q3_w28,2025-03-12,263.877820711612
q3_w28,old_q3_w28,2025-03-13,1353.1399893464259
q3_w28,old_q3_w28,2025-03-14,1389.9000143477042
q3_w28,old_q3_w28,2025-03-15,1961.1263788260603
q3_w28,old_q3_w28,2025-03-16,-791.9355663463721
q3_w28,old_q3_w28,2025-03-17,2400.484894820227
q3_w28,old_q3_w28,2025-03-18,-749.2861876750976
q3_w28,old_q3_w28,2025-03-19,1.6225437184839393
q3_w28,old_q3_w28,2025-03-20,1598.9023057174927
q3_w28,old_q3_w28,2025-03-21,2150.4878366952125
q3_w28,old_q3_w28,2025-03-22,-580.4053089616427
q3_w28,old_q3_w28,2025-03-23,418.7069064224561
q3_w28,old_q3_w28,2025-03-24,-775.9607824853083
q3_w28,old_q3_w28,2025-03-25,2971.9450194443343
q3_w28,old_q3_w28,2025-03-26,639.9487144822124
q3_w28,old_q3_w28,2025-03-27,843.6278044563442
q3_w28,old_q3_w28,2025-03-28,-326.80722336254075
q3_w28,old_q3_w28,2025-03-29,1659.2389386779105
q3_w28,old_q3_w28,2025-03-30,985.4808223998698
q3_w28,old_q3_w28,2025-03-31,2326.3476022885225
q3_w28,old_q3_w28,2025-04-01,187.65994502799003
q3_w28,old_q3_w28,2025-04-02,1834.683741441695
q3_w28,old_q3_w28,2025-04-03,-628.8832152112809
q3_w28,old_q3_w28,2025-04-04,1826.2450169832937
q3_w28,old_q3_w28,2025-04-05,1366.2906376797273
q3_w28,old_q3_w28,2025-04-06,-172.5278753097591
q3_w28,old_q3_w28,2025-04-07,148.73973031192145
q3_w28,old_q3_w28,2025-04-08,144.52807006541116
q3_w28,old_q3_w28,2025-04-09,-631.973532194148
q3_w28,old_q3_w28,2025-04-10,471.307018460393
q3_w28,old_q3_w28,2025-04-11,2004.346163362381
q3_w28,old_q3_w28,2025-04-12,-145.0396397974382
q3_w28,old_q3_w28,2025-04-13,1469.9686643981913
q3_w28,old_q3_w28,2025-04-14,2285.783344427684
q3_w28,old_q3_w28,2025-04-15,746.9638782788388
q3_w28,old_q3_w28,2025-04-16,42.01425572732114
q3_w28,old_q3_w28,2025-04-17,1133.1694179392653
q3_w28,old_q3_w28,2025-04-18,1070.5158773051953
q3_w28,old_q3_w28,2025-04-19,1216.2296458463534
q3_w28,old_q3_w28,2025-04-20,153.34985356018296
q3_w28,old_q3_w28,2025-04-21,-185.04205559887487
q3_w28,old_q3_w28,2025-04-22,74.63311284049269
q3_w28,old_q3_w28,2025-04-23,-51.64636250784679
q3_w28,old_q3_w28,2025-04-24,-154.477046841399
q3_w28,old_q3_w28,2025-04-25,1744.173610961734
q3_w28,old_q3_w28,2025-04-26,1433.4285916789286
q3_w28,old_q3_w28,2025-04-27,2452.347764774153
q3_w28,old_q3_w28,2025-04-28,-931.4723702587871
q3_w28,old_q3_w28,2025-04-29,812.9152982821688
q3_w28,old_q3_w28,2025-04-30,1092.8998398524418
q3_w28,old_q3_w28,2025-05-01,654.6143261997568
q3_w28,old_q3_w28,2025-05-02,2155.6516880113522
q3_w28,old_q3_w28,2025-05-03,2062.357430205371
q3_w28,old_q3_w28,2025-05-04,543.16256536742
q3_w28,old_q3_w28,2025-05-05,1206.1409571086042
q3_w28,old_q3_w28,2025-05-06,2487.642453884131
q3_w28,old_q3_w28,2025-05-07,6304.736837853459
q3_w28,old_q3_w28,2025-05-08,-1663.7581477576896
q3_w28,old_q3_w28,2025-05-09,716.6321847457784
q3_w28,old_q3_w28,2025-05-10,-177.57592270829082
q3_w28,old_q3_w28,2025-05-11,-499.52838730427175
q3_w28,old_q3_w28,2025-05-12,714.3896528194819
q3_w28,old_q3_w28,2025-05-13,-897.7787790869988
q3_w28,old_q3_w28,2025-05-14,-1232.3332968552058
q3_w28,old_q3_w28,2025-05-15,-1023.6849574877924
q3_w28,old_q3_w28,2025-05-16,316.1499639604881
q3_w28,old_q3_w28,2025-05-17,978.3663283329679
q3_w28,old_q3_w28,2025-05-18,-2218.7161406666564
q3_w28,old_q3_w28,2025-05-19,-262.10144876796403
q3_w28,old_q3_w28,2025-05-20,30.594399878442346
q3_w28,old_q3_w28,2025-05-21,38.51535338220856
q3_w28,old_q3_w28,2025-05-22,-146.44728977185878
q3_w28,old_q3_w28,2025-05-23,1059.8737976528173
q3_w28,old_q3_w28,2025-05-24,-580.5887501206071
q3_w28,old_q3_w28,2025-05-25,-145.11728529399988
q3_w28,old_q3_w28,2025-05-26,275.0046559252951
q3_w28,old_q3_w28,2025-05-27,1304.8541367696598
q3_w28,old_q3_w28,2025-05-28,-970.9477649816035
q3_w28,old_q3_w28,2025-05-29,1656.6093617457664
q3_w28,old_q3_w28,2025-05-30,138.86071306061058
q3_w28,old_q3_w28,2025-05-31,-844.1218338169438
q3_w28,old_q3_w28,2025-06-01,1675.3562543001462
q3_w28,old_q3_w28,2025-06-02,1197.4880329158914
q3_w28,old_q3_w28,2025-06-03,2342.7784235158906
q3_w28,old_q3_w28,2025-06-04,4083.1814381384247
q3_w28,old_q3_w28,2025-06-05,1968.2501967970748
q3_w28,old_q3_w28,2025-06-06,7141.555114131064
q3_w28,old_q3_w28,2025-06-07,3083.9211100094835
q3_w28,old_q3_w28,2025-06-08,-1299.7336679936125
q3_w28,old_q3_w28,2025-06-09,-1755.4724420622151
q3_w28,old_q3_w28,2025-06-10,413.0156364535578
q3_w28,old_q3_w28,2025-06-11,-1678.1726041200964
q3_w28,old_q3_w28,2025-06-12,-2026.5132352612636
q3_w28,old_q3_w28,2025-06-13,-539.5298994966506
q3_w28,old_q3_w28,2025-06-14,-1628.3293142895163
q3_w28,old_q3_w28,2025-06-15,166.5252177752991
q3_w28,old_q3_w28,2025-06-16,-629.8029353739912
q3_w28,old_q3_w28,2025-06-17,-428.7169201332217
q3_w28,old_q3_w28,2025-06-18,-2036.5089311761913
q3_w28,old_q3_w28,2025-06-19,1294.1145392260878
q3_w28,old_q3_w28,2025-06-20,-492.1335666138875
q3_w28,old_q3_w28,2025-06-21,-418.9153922736259
q3_w28,old_q3_w28,2025-06-22,1510.2655658518488
q3_w28,old_q3_w28,2025-06-23,-547.8544089873685
q3_w28,old_q3_w28,2025-06-24,-2266.5663107721994
q3_w28,old_q3_w28,2025-06-25,-236.6566666040817
q3_w28,old_q3_w28,2025-06-26,258.225484423514
q3_w28,old_q3_w28,2025-06-27,-510.68271270935657
q3_w28,old_q3_w28,2025-06-28,-228.3255271438902
q3_w28,old_q3_w28,2025-06-29,1446.2339630431306
q3_w28,old_q3_w28,2025-06-30,-2049.7810435091887
q3_w28,old_q3_w28,2025-07-01,5289.187104320459
q3_w28,old_q3_w28,2025-07-02,3543.695548039097
q3_w28,old_q3_w28,2025-07-03,4420.438091911921
q3_w28,old_q3_w28,2025-07-04,4539.384969612176
q3_w28,old_q3_w28,2025-07-05,4318.335794346574
q3_w28,old_q3_w28,2025-07-06,4647.325704005256
q3_w28,old_q3_w28,2025-07-07,11661.556621634096
q3_w28,old_q3_w28,2025-07-08,-4984.981108728323
q3_w28,old_q3_w28,2025-07-09,-3482.8139162209263
q3_w28,old_q3_w28,2025-07-10,-2628.9859520826794
q3_w28,old_q3_w28,2025-07-11,-2118.5916904279984
q3_w28,old_q3_w28,2025-07-12,-1665.9236622436947
q3_w28,old_q3_w28,2025-07-13,-1308.8992577414028
q3_w28,old_q3_w28,2025-07-14,-1551.6894904856672
q3_w28,old_q3_w28,2025-07-15,-3386.633194134134
q3_w28,old_q3_w28,2025-07-16,-2857.611638871429
q3_w28,old_q3_w28,2025-07-17,-1315.0869364006503
q3_w28,old_q3_w28,2025-07-18,-2096.3692363892587
q3_w28,old_q3_w28,2025-07-19,-2745.7114803542463
q3_w28,old_q3_w28,2025-07-20,-2212.8663591466902
q3_w28,old_q3_w28,2025-07-21,-3125.340059813905
q3_w28,old_q3_w28,2025-07-22,-1031.1439014720381
q3_w28,old_q3_w28,2025-07-23,-3887.9981755670306
q3_w28,old_q3_w28,2025-07-24,-4017.6093867094314
q3_w28,old_q3_w28,2025-07-25,1127.0448611108222
q3_w28,old_q3_w28,2025-07-26,-1562.733998575106
q3_w28,old_q3_w28,2025-07-27,1233.809553845982
q3_w28,old_q3_w28,2025-07-28,-1160.4147017835567
q3_w28,old_q3_w28,2025-07-29,-385.7855490383372
q3_w28,old_q3_w28,2025-07-30,657.5052752755
q3_w28,old_q3_w28,2025-07-31,1209.6290713453564
q3_w28,old_q3_w28,2025-08-01,37.68852922044607
q3_w28,old_q3_w28,2025-08-02,-2230.3069958724773
q3_w28,old_q3_w28,2025-08-03,307.8021317280727
q3_w28,old_q3_w28,2025-08-04,-615.952473099409
q3_w28,old_q3_w28,2025-08-05,-1045.2879340956715
q3_w28,old_q3_w28,2025-08-06,-3507.9479532707337
q3_w28,old_q3_w28,2025-08-07,-2260.5581379160285
q3_w28,old_q3_w28,2025-08-08,-682.7425614074928
q3_w28,old_q3_w28,2025-08-09,-482.8736875365066
q3_w28,old_q3_w28,2025-08-10,-1788.0363939296585
q3_w28,old_q3_w28,2025-08-11,888.605868011131
q3_w28,old_q3_w28,2025-08-12,870.167256470435
q3_w28,old_q3_w28,2025-08-13,2008.1418116719578
q3_w28,old_q3_w28,2025-08-14,181.1807756056296
q3_w28,old_q3_w28,2025-08-15,558.9164032608969
q3_w28,old_q3_w28,2025-08-16,1735.9271863781942
q3_w28,old_q3_w28,2025-08-17,-510.5486493089338
q3_w28,old_q3_w28,2025-08-18,-451.82857394829625
q3_w28,old_q3_w28,2025-08-19,-926.0161760620322
q3_w28,old_q3_w28,2025-08-20,1600.6744763935058
q3_w28,old_q3_w28,2025-08-21,-1719.0156943013353
q3_w28,old_q3_w28,2025-08-22,4324.054995205635
q3_w28,old_q3_w28,2025-08-23,644.16620760777
q3_w28,old_q3_w28,2025-08-24,-2088.6348294777636
q3_w28,old_q3_w28,2025-08-25,-2585.856030270261
q3_w28,old_q3_w28,2025-08-26,-1330.6498473805768
q3_w28,old_q3_w28,2025-08-27,317.15406898125366
q3_w28,old_q3_w28,2025-08-28,3741.3002214400985
q3_w28,old_q3_w28,2025-08-29,-1245.5319113358128
q3_w28,old_q3_w28,2025-08-30,138.4883361358079
q3_w28,old_q3_w28,2025-08-31,837.011775957275
q3_w28,old_q3_w28,2025-09-01,-2320.0663417192263
q3_w28,old_q3_w28,2025-09-02,2347.228741764826
q3_w28,old_q3_w28,2025-09-03,-161.9119740856113
q3_w28,old_q3_w28,2025-09-04,-838.9059520406518
q3_w28,old_q3_w28,2025-09-05,267.8072971815054
q3_w28,old_q3_w28,2025-09-06,-130.65521384500244
q3_w28,old_q3_w28,2025-09-07,1373.5036853914498
q3_w28,old_q3_w28,2025-09-08,5822.469535165335
q3_w28,old_q3_w28,2025-09-09,4089.6701977039556
q3_w28,old_q3_w28,2025-09-10,5872.751768362716
q3_w28,old_q3_w28,2025-09-11,1569.3639544355756
q3_w28,old_q3_w28,2025-09-12,7040.831614552353
q3_w28,old_q3_w28,2025-09-13,2517.3898670547896
q3_w28,old_q3_w28,2025-09-14,2185.3258948164003
q3_w28,old_q3_w28,2025-09-15,4401.425260068776
q3_w28,old_q3_w28,2025-09-16,1815.2744685287762
q3_w28,old_q3_w28,2025-09-17,335.81765852621174
q3_w28,old_q3_w28,2025-09-18,4354.2275127271205
q3_w28,old_q3_w28,2025-09-19,2517.7723852741256
q3_w28,old_q3_w28,2025-09-20,3448.8509425972916
q3_w28,old_q3_w28,2025-09-21,-236.53324528942903
q3_w28,old_q3_w28,2025-09-22,2578.476197157448
q3_w28,old_q3_w28,2025-09-23,940.0305520481998
q3_w28,old_q3_w28,2025-09-24,3318.642339662154
q3_w28,old_q3_w28,2025-09-25,705.1460085381623
q3_w28,old_q3_w28,2025-09-26,2769.3916434290913
q3_w28,old_q3_w28,2025-09-27,6202.594254109212
q3_w28,old_q3_w28,2025-09-28,904.764006770165
q3_w28,old_q3_w28,2025-09-29,5254.081876746604
q3_w28,old_q3_w28,2025-09-30,1277.6721110625003
q3_w28,old_q3_w28,2025-10-01,-4083.8305461187265
q3_w28,old_q3_w28,2025-10-02,-2605.291069742576
q3_w28,old_q3_w28,2025-10-03,1898.1515584843637
q3_w28,old_q3_w28,2025-10-04,10.693312789793708
q3_w28,old_q3_w28,2025-10-05,-550.6599346554794
q3_w28,old_q3_w28,2025-10-06,-508.2422399929346
q3_w28,old_q3_w28,2025-10-07,-1062.1209528677937
q3_w28,old_q3_w28,2025-10-08,4764.937093353765
q3_w28,old_q3_w28,2025-10-09,2305.1117104519435
q3_w28,old_q3_w28,2025-10-10,3662.8918897313524
q3_w28,old_q3_w28,2025-10-11,1811.4442740900085
q3_w28,old_q3_w28,2025-10-12,1969.7517988920663
q3_w28,old_q3_w28,2025-10-13,1738.227089439948
q3_w28,old_q3_w28,2025-10-14,2994.9252964028856
q3_w28,old_q3_w28,2025-10-15,1.7439465328352526
q3_w28,old_q3_w28,2025-10-16,1291.8215366613877
q3_w28,old_q3_w28,2025-10-17,3205.010927322779
q3_w28,old_q3_w28,2025-10-18,-463.214150035139
q3_w28,old_q3_w28,2025-10-19,2390.282597384823
q3_w28,old_q3_w28,2025-10-20,-1405.7751001098513
q3_w28,old_q3_w28,2025-10-21,-1481.4478727068563
q3_w28,old_q3_w28,2025-10-22,2870.511818400235
q3_w28,old_q3_w28,2025-10-23,-1252.0989311876401
q3_w28,old_q3_w28,2025-10-24,3780.990461525922
q3_w28,old_q3_w28,2025-10-25,3523.972657064034
q3_w28,old_q3_w28,2025-10-26,581.7086478976707
q3_w28,old_q3_w28,2025-10-27,1597.5454201520552
q3_w28,old_q3_w28,2025-10-28,2489.576688052548
q3_w28,old_q3_w28,2025-10-29,1370.0243375111604
q3_w28,old_q3_w28,2025-10-30,2605.0875214587722
q3_w28,old_q3_w28,2025-10-31,389.9751569337204
q3_w28,old_q3_w28,2025-11-01,40.39076898532221
q3_w28,old_q3_w28,2025-11-02,1963.5894209705075
q3_w28,old_q3_w28,2025-11-03,-2542.1503875437993
q3_w28,old_q3_w28,2025-11-04,2355.7738189186057
q3_w28,old_q3_w28,2025-11-05,-3040.2933807775917
q3_w28,old_q3_w28,2025-11-06,1133.9889769738656
q3_w28,old_q3_w28,2025-11-07,266.27791799323677
q3_w28,old_q3_w28,2025-11-08,-740.9470622925328
q3_w28,old_q3_w28,2025-11-09,-1312.4274837456396
q3_w28,old_q3_w28,2025-11-10,962.1912849052023
q3_w28,old_q3_w28,2025-11-11,-2653.497686334609
q3_w28,old_q3_w28,2025-11-12,317.0045940880009
q3_w28,old_q3_w28,2025-11-13,1350.532405142454
q3_w28,old_q3_w28,2025-11-14,-445.5273784617566
q3_w28,old_q3_w28,2025-11-15,-1732.7658070732905
q3_w28,old_q3_w28,2025-11-16,435.66775672069343
q3_w28,old_q3_w28,2025-11-17,639.7508706566732
q3_w28,old_q3_w28,2025-11-18,32.814805631940544
q3_w28,old_q3_w28,2025-11-19,456.0126090803169
q3_w28,old_q3_w28,2025-11-20,-19.81649181960529
q3_w28,old_q3_w28,2025-11-21,-1060.2122145790236
q3_w28,old_q3_w28,2025-11-22,-1800.4668848260226
q3_w28,old_q3_w28,2025-11-23,-923.0990685183497
q3_w28,old_q3_w28,2025-11-24,1312.3256383174594
q3_w28,old_q3_w28,2025-11-25,-2925.752461466138
q3_w28,old_q3_w28,2025-11-26,-1701.6903308477195
q3_w28,old_q3_w28,2025-11-27,-998.6859783828768
q3_w28,old_q3_w28,2025-11-28,504.4384505062553
q3_w28,old_q3_w28,2025-11-29,-2664.9201847089316
q3_w28,old_q3_w28,2025-11-30,-410.77106090694724
q3_w28,old_q3_w28,2025-12-01,3523.4791570606176
q3_w28,old_q3_w28,2025-12-02,4661.532055301868
q3_w28,old_q3_w28,2025-12-03,3946.123418928095
q3_w28,old_q3_w28,2025-12-04,2836.571583184181
q3_w28,old_q3_w28,2025-12-05,5989.448432747449
q3_w28,old_q3_w28,2025-12-06,8654.972139551479
q3_w28,old_q3_w28,2025-12-07,7966.304615563677
q3_w28,old_q3_w28,2025-12-08,-3673.565939729262
q3_w28,old_q3_w28,2025-12-09,-2696.429414864164
q3_w28,old_q3_w28,2025-12-10,-2498.352755567452
q3_w28,old_q3_w28,2025-12-11,-3493.07613527558
q3_w28,old_q3_w28,2025-12-12,47.087994206722215
q3_w28,old_q3_w28,2025-12-13,-2715.5605126525916
q3_w28,old_q3_w28,2025-12-14,1334.2859064424702
q3_w28,old_q3_w28,2025-12-15,-515.2968888906689
q3_w28,old_q3_w28,2025-12-16,-3461.8890987444975
q3_w28,old_q3_w28,2025-12-17,-2553.289786571957
q3_w28,old_q3_w28,2025-12-18,-1982.3888023637192
q3_w28,old_q3_w28,2025-12-19,-710.8153003216612
q3_w28,old_q3_w28,2025-12-20,-3174.2500073521296
q3_w28,old_q3_w28,2025-12-21,-681.2762886711062
q3_w28,old_q3_w28,2025-12-22,-1081.7144659658443
q3_w28,old_q3_w28,2025-12-23,-2183.006027181764
q3_w28,old_q3_w28,2025-12-24,-1584.9120349151344
q3_w28,old_q3_w28,2025-12-25,105.73977806488256
q3_w28,old_q3_w28,2025-12-26,-1940.7277937675499
q3_w28,old_q3_w28,2025-12-27,-2022.5052399603737
q3_w28,old_q3_w28,2025-12-28,-2030.939898495686
q3_w28,old_q3_w28,2025-12-29,-1362.2985216216184
q3_w28,old_q3_w28,2025-12-30,-2621.9321186507077
q3_w28,old_q3_w28,2025-12-31,-2297.3555753145483
q42_ols,q42_fixed,2025-02-01,-1610.1479094572423
q42_ols,q42_fixed,2025-02-02,2004.1231665437736
q42_ols,q42_fixed,2025-02-03,-183.6010773970338
